Vertex,00:b8:c2:d0:c2:a2,02:68:eb:44:57:42,08:be:ac:19:37:7d,08:be:ac:24:d0:44,18:e8:29:17:6a:66,18:e8:29:18:6a:66,1a:e8:29:17:6a:66,1a:e8:29:18:6a:66,3c:37:86:b3:00:cf,3c:84:6a:62:09:9b,3e:e9:0e:d5:7e:1a,72:5a:0f:f9:4c:d5,86:2a:fd:9c:02:bb,86:69:93:38:2b:03,a0:a3:f0:d6:67:ce,a8:f7:d9:59:c9:b1,a8:f7:d9:59:c9:b2,a8:f7:d9:59:c9:d1,a8:f7:d9:59:c9:d2,a8:f7:d9:59:cc:e1,a8:f7:d9:59:cc:e2,a8:f7:d9:59:cd:01,a8:f7:d9:59:cd:02,a8:f7:d9:59:cd:41,a8:f7:d9:59:cd:42,a8:f7:d9:59:cd:61,a8:f7:d9:59:cd:62,a8:f7:d9:59:ce:f1,a8:f7:d9:59:ce:f2,a8:f7:d9:59:cf:11,a8:f7:d9:59:cf:12,a8:f7:d9:5a:59:51,a8:f7:d9:5a:59:52,a8:f7:d9:5a:59:71,a8:f7:d9:5a:59:72,a8:f7:d9:5a:5b:91,a8:f7:d9:5a:5b:92,a8:f7:d9:5a:5b:b1,a8:f7:d9:5a:5b:b2,a8:f7:d9:5a:5d:01,a8:f7:d9:5a:5e:f1,a8:f7:d9:5a:5e:f2,a8:f7:d9:5a:5f:11,a8:f7:d9:5a:5f:12,a8:f7:d9:5a:60:41,a8:f7:d9:5a:60:42,a8:f7:d9:5a:61:31,a8:f7:d9:5a:61:32,a8:f7:d9:5a:61:51,a8:f7:d9:5a:61:52,a8:f7:d9:e6:c5:21,a8:f7:d9:e6:c5:22,a8:f7:d9:e6:c5:41,a8:f7:d9:e6:c5:42,a8:f7:d9:e6:d0:f1,a8:f7:d9:e6:d0:f2,c0:25:2f:3f:8f:f0,c0:25:2f:8e:f7:d4,ca:5a:cf:c7:e1:91,ca:c9:a3:ac:0a:f3,ca:c9:a3:ac:ca:8b,d8:0d:17:49:97:fe,f0:b4:d2:34:55:72
979,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-75,-74,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-86,-100,-100,-100,-85,-86,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100
979,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-75,-74,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-86,-100,-100,-100,-85,-86,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100
951,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-78,-70,-100,-100,-100,-100,-85,-85,-71,-71,-76,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-46,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-100
951,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-78,-70,-100,-100,-100,-100,-85,-85,-71,-71,-76,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-46,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-100
951,-100,-100,-100,-100,-78,-85,-100,-85,-100,-100,-100,-80,-73,-100,-100,-100,-100,-84,-84,-71,-71,-83,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100
951,-100,-100,-100,-100,-78,-85,-100,-85,-100,-100,-100,-80,-73,-100,-100,-100,-100,-84,-84,-71,-71,-83,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100
951,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-80,-73,-100,-100,-100,-100,-84,-84,-70,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-100
951,-100,-100,-100,-100,-100,-84,-100,-85,-100,-100,-100,-80,-73,-100,-100,-100,-100,-84,-84,-70,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-100
951,-100,-100,-100,-100,-80,-84,-100,-100,-100,-100,-100,-100,-73,-100,-100,-82,-100,-86,-86,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-100
951,-100,-100,-100,-100,-80,-84,-100,-100,-100,-100,-100,-100,-73,-100,-100,-82,-100,-86,-86,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-100
951,-100,-100,-100,-100,-79,-84,-100,-100,-100,-100,-100,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-79,-100,-85,-85,-63,-63,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-100
951,-100,-100,-100,-100,-79,-84,-100,-100,-100,-100,-100,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-79,-100,-85,-85,-63,-63,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-100
932,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-100,-79,-71,-83,-100,-100,-100,-84,-84,-69,-69,-74,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-55,-56,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-75,-84,-100
932,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-100,-79,-71,-83,-100,-100,-100,-84,-84,-69,-69,-74,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-46,-55,-56,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-75,-84,-100
932,-100,-100,-100,-100,-79,-85,-100,-86,-100,-100,-100,-81,-71,-100,-100,-100,-100,-100,-100,-70,-100,-79,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-100
932,-100,-100,-100,-100,-79,-85,-100,-86,-100,-100,-100,-81,-71,-100,-100,-100,-100,-100,-100,-70,-100,-79,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-100
932,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-87,-87,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100
932,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-87,-87,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100
932,-100,-100,-100,-100,-80,-84,-100,-84,-100,-100,-100,-80,-71,-100,-100,-100,-100,-100,-100,-73,-73,-82,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-82,-100
932,-100,-100,-100,-100,-80,-84,-100,-84,-100,-100,-100,-80,-71,-100,-100,-100,-100,-100,-100,-73,-73,-82,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-82,-100
932,-100,-100,-100,-100,-79,-85,-100,-100,-100,-100,-100,-83,-74,-100,-100,-100,-100,-88,-89,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-82,-100
932,-100,-100,-100,-100,-79,-85,-100,-100,-100,-100,-100,-83,-74,-100,-100,-100,-100,-88,-89,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-82,-100
910,-100,-100,-100,-100,-77,-83,-100,-100,-100,-100,-100,-82,-68,-100,-100,-79,-79,-84,-84,-100,-100,-81,-81,-100,-100,-100,-100,-77,-77,-79,-80,-62,-62,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-78,-81,-100
910,-100,-100,-100,-100,-78,-84,-100,-100,-100,-100,-100,-80,-76,-82,-100,-100,-100,-86,-86,-100,-100,-85,-86,-100,-100,-100,-100,-77,-77,-83,-83,-60,-60,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-41,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100
910,-100,-100,-100,-100,-78,-84,-100,-100,-100,-100,-100,-80,-76,-82,-100,-100,-100,-86,-86,-100,-100,-85,-86,-100,-100,-100,-100,-77,-77,-83,-83,-60,-60,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-41,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100
910,-100,-100,-100,-100,-80,-80,-100,-80,-100,-100,-100,-76,-69,-100,-100,-100,-100,-100,-100,-66,-67,-77,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100
910,-100,-100,-100,-100,-80,-80,-100,-80,-100,-100,-100,-76,-69,-100,-100,-100,-100,-100,-100,-66,-67,-77,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-43,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100
910,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-81,-70,-81,-100,-100,-100,-85,-85,-66,-67,-77,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-83,-82,-100
910,-100,-100,-100,-100,-100,-81,-100,-81,-100,-100,-100,-81,-70,-81,-100,-100,-100,-85,-85,-66,-67,-77,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-55,-55,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-83,-82,-100
910,-100,-100,-100,-100,-80,-82,-100,-82,-100,-100,-100,-82,-71,-100,-100,-100,-100,-100,-100,-67,-67,-79,-100,-100,-100,-87,-100,-100,-100,-84,-84,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-81,-100
910,-100,-100,-100,-100,-80,-82,-100,-82,-100,-100,-100,-82,-71,-100,-100,-100,-100,-100,-100,-67,-67,-79,-100,-100,-100,-87,-100,-100,-100,-84,-84,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-81,-100
910,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-81,-71,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-85,-85,-59,-58,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100
893,-100,-100,-100,-100,-78,-83,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-86,-100,-100,-100,-82,-82,-100,-100,-100,-100,-80,-80,-84,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100
893,-100,-88,-100,-100,-78,-82,-78,-100,-100,-100,-100,-84,-66,-100,-100,-100,-100,-100,-100,-73,-73,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
893,-100,-88,-100,-100,-78,-82,-78,-100,-100,-100,-100,-84,-66,-100,-100,-100,-100,-100,-100,-73,-73,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100
893,-100,-100,-100,-100,-88,-82,-100,-83,-100,-100,-100,-87,-82,-100,-100,-100,-100,-100,-100,-77,-77,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100
893,-100,-100,-100,-100,-88,-82,-100,-83,-100,-100,-100,-87,-82,-100,-100,-100,-100,-100,-100,-77,-77,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100
893,-100,-100,-100,-100,-87,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-85,-86,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100
893,-100,-100,-100,-100,-87,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-85,-86,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-90,-100
893,-100,-100,-100,-100,-89,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-84,-84,-100,-100,-71,-71,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
893,-100,-100,-100,-100,-89,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-84,-84,-100,-100,-71,-71,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
893,-100,-100,-100,-100,-100,-82,-88,-82,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-78,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100
869,-100,-100,-100,-100,-76,-84,-100,-100,-100,-100,-100,-87,-67,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-83,-83,-83,-84,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-100
869,-100,-100,-100,-100,-76,-84,-100,-100,-100,-100,-100,-87,-67,-100,-100,-100,-100,-85,-85,-100,-100,-87,-100,-100,-100,-100,-100,-83,-83,-83,-84,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-100
869,-100,-100,-100,-100,-77,-83,-78,-100,-100,-100,-100,-79,-66,-100,-100,-100,-100,-87,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-79,-100
869,-100,-100,-100,-100,-77,-83,-78,-100,-100,-100,-100,-79,-66,-100,-100,-100,-100,-87,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-79,-100
869,-100,-100,-100,-100,-72,-82,-100,-100,-100,-100,-100,-76,-62,-100,-100,-100,-100,-87,-87,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-74,-100
869,-100,-100,-100,-100,-72,-82,-100,-100,-100,-100,-100,-76,-62,-100,-100,-100,-100,-87,-87,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-74,-100
869,-100,-100,-100,-100,-72,-83,-100,-100,-100,-100,-100,-82,-62,-83,-100,-100,-100,-87,-87,-100,-100,-85,-85,-100,-100,-100,-100,-100,-79,-84,-85,-58,-58,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-76,-100
869,-100,-100,-100,-100,-72,-83,-100,-100,-100,-100,-100,-82,-62,-83,-100,-100,-100,-87,-87,-100,-100,-85,-85,-100,-100,-100,-100,-100,-79,-84,-85,-58,-58,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-76,-100
869,-100,-86,-100,-89,-71,-81,-100,-100,-100,-100,-100,-81,-62,-100,-100,-100,-100,-86,-86,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-76,-100
869,-100,-86,-100,-89,-71,-81,-100,-100,-100,-100,-100,-81,-62,-100,-100,-100,-100,-86,-86,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-76,-100
845,-100,-100,-100,-100,-77,-78,-75,-78,-100,-100,-100,-83,-68,-85,-100,-100,-100,-80,-80,-100,-100,-85,-85,-100,-100,-100,-100,-80,-81,-81,-81,-62,-62,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100
845,-100,-100,-100,-100,-77,-78,-75,-78,-100,-100,-100,-83,-68,-85,-100,-100,-100,-80,-80,-100,-100,-85,-85,-100,-100,-100,-100,-80,-81,-81,-81,-62,-62,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100
845,-100,-100,-100,-100,-74,-86,-100,-86,-100,-100,-100,-81,-70,-100,-100,-100,-100,-82,-82,-73,-100,-84,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100
845,-100,-100,-100,-100,-74,-86,-100,-86,-100,-100,-100,-81,-70,-100,-100,-100,-100,-82,-82,-73,-100,-84,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100
845,-100,-100,-100,-100,-83,-81,-73,-100,-100,-100,-100,-79,-66,-100,-100,-100,-100,-82,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-79,-100
845,-100,-100,-100,-100,-83,-81,-73,-100,-100,-100,-100,-79,-66,-100,-100,-100,-100,-82,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-79,-100
845,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-78,-68,-100,-100,-100,-100,-82,-82,-74,-74,-83,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-49,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
845,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-78,-68,-100,-100,-100,-100,-82,-82,-74,-74,-83,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-49,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
845,-100,-100,-100,-100,-74,-81,-73,-100,-100,-100,-100,-78,-68,-100,-100,-100,-100,-83,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-78,-100
845,-100,-100,-100,-100,-74,-81,-73,-100,-100,-100,-100,-78,-68,-100,-100,-100,-100,-83,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-78,-100
821,-100,-100,-100,-100,-73,-82,-73,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-84,-85,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-85,-85,-65,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100
821,-100,-100,-100,-100,-70,-80,-100,-100,-100,-100,-100,-78,-67,-100,-100,-75,-75,-79,-79,-100,-100,-82,-82,-100,-100,-100,-100,-75,-100,-79,-80,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-74,-100
821,-100,-100,-100,-100,-70,-80,-100,-100,-100,-100,-100,-78,-67,-100,-100,-75,-75,-79,-79,-100,-100,-82,-82,-100,-100,-100,-100,-75,-100,-79,-80,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-74,-100
821,-100,-100,-100,-100,-80,-85,-100,-100,-100,-100,-100,-78,-66,-100,-100,-100,-100,-81,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100
821,-100,-100,-100,-100,-80,-85,-100,-100,-100,-100,-100,-78,-66,-100,-100,-100,-100,-81,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100
